stock_code,unlock_date,unlock_shares,unlock_ratio_mcap,unlock_ratio_float
688981,2022-07-18,67424800.0,0.008532693537,0.034782608696
688981,2021-07-16,775385200.0,0.098136228779,0.414414414414
688981,2021-01-18,55421777.0,0.007020112662,0.050583329759
002371,2024-03-01,1270500.0,0.002011150869,0.002013038472
002371,2023-03-03,1306500.0,0.002075158443,0.002081485511
002371,2022-12-06,32642401.0,0.061758441203,0.062081395652
002371,2022-05-05,27960526.0,0.053035497802,0.056852744775
002371,2022-03-07,1766000.0,0.003156030884,0.003588416479
002371,2019-08-23,98524218.0,0.215116326444,0.215167063105
002371,2018-08-23,201531.99999999997,0.000440022,0.000560845199
002371,2018-03-19,8976766.0,0.019599738668,0.024998001319
002371,2017-08-23,183594342.0,0.40085718221,0.524318670798
002371,2017-03-17,2992255.0,0.006533245495,0.017969737877
002371,2016-03-17,2787748.0000000005,0.00791524134,0.008193692439
002371,2015-03-17,4628771.0,0.013142450312,0.013717184328
002371,2014-03-17,6461846.0,0.018347092561,0.019415760962
002371,2013-09-13,48000000.0,0.136286201022,0.147080176291
002371,2013-03-18,94511969.00000001,0.536694883589,0.679080879765
002371,2012-03-16,289021.0,0.003420118343,0.011739129252
002371,2011-03-16,2305000.0,0.030846153846,0.107998922704
002371,2010-06-17,3311937.0,0.050953846154,0.2
688012,2022-07-22,287391450.0,0.466359471488,0.466359471488
688012,2022-01-04,80229335.0,0.130190756435,0.243967145445
688012,2021-07-22,2068252.0,0.003362510712,0.0083575602
688012,2020-07-22,193984563.00000003,0.362681359013,0.790474976145
688012,2020-01-22,2991399.0,0.005592840162,0.058178082169
000636,2023-12-08,78534031.0,0.067876520556,0.067876692152
000636,2022-11-04,183246069.0,0.158378545083,0.169912022535
000636,2020-01-23,30000.0,3.3510825e-05,3.3510825e-05
000636,2019-02-11,19752208.0,0.022063759436,0.022064498835
000636,2018-01-10,6077603.0,0.006788849659,0.006942254533
000636,2018-01-02,56818181.00000001,0.06346747043,0.065355332399
000636,2016-12-30,62073352.00000001,0.069337640931,0.076393447414
000636,2015-12-30,79545455.0,0.088854460389,0.105992521734
000636,2010-12-15,122484170.0,0.182548956348,0.182557118775
600183,2027-07-05,17448093.0,0.007182888672,0.007286732825
600183,2026-07-06,17448093.0,0.007182888672,0.007286732825
600183,2025-07-04,23162662.0,0.009534851791,0.009673270856
600183,2014-05-14,22510821.0,0.015819066528,0.015819066528
600183,2012-05-14,120290000.0,0.109891068215,0.111657383782
600183,2011-06-13,146250.0,0.000133652534,0.000152869819
600183,2010-04-08,219375.0,0.000229252484,0.000229287523
600703,2023-07-13,400916380.0,0.080359766507,0.080359766507
600703,2023-06-13,509677419.0,0.102159852847,0.11108675885
600703,2017-02-03,36330274.0,0.008907917797,0.008907917797
600703,2016-12-15,249489114.99999997,0.061172908514,0.061722729514
600703,2015-01-28,204357798.0,0.085395131385,0.086213151729
600703,2014-08-22,141758133.0,0.059236566996,0.065446343775
600703,2013-07-09,72200689.0,0.050000000139,0.053501476138
600703,2013-03-20,72200689.0,0.050000000139,0.056525683654
600703,2011-10-13,222200000.0,0.153876648335,0.184381971414
600703,2011-07-12,505759725.00000006,0.35024575832,0.514555000981
600703,2010-09-29,63000000.0,0.113437909089,0.290476367133
600703,2010-07-21,4000000.0,0.007202406926,0.025993417401
603986,2025-12-22,34650.0,5.1882958e-05,5.1883313e-05
603986,2025-09-16,274742.0,0.000412329694,0.000412353962
603986,2025-05-09,728707.0,0.001097352481,0.001097919862
603986,2024-05-06,749145.0,0.001123313644,0.001126135179
603986,2024-02-05,64574.99999999999,9.6827688e-05,9.7180338e-05
603986,2023-11-09,305153.0,0.000457564995,0.000459276095
603986,2023-05-09,836665.0,0.001254323023,0.00125981654
603986,2022-12-26,64574.99999999999,9.6810443e-05,9.7357092e-05
603986,2022-09-08,321297.0,0.000481367545,0.000484453541
603986,2022-06-28,44468506.0,0.066622768174,0.067082377976
603986,2022-05-13,964926.0,0.001445653272,0.001560294662
603986,2021-09-17,674761.0,0.00101356244,0.001095549279
603986,2021-04-22,175000.0,0.000368889752,0.00039832454
603986,2020-12-03,21219077.000000004,0.044991257502,0.048316840502
603986,2020-09-07,368239.0,0.00078218805,0.000882855119
603986,2020-08-07,18138599.0,0.03852876902,0.043525822362
603986,2020-06-22,2011336.0,0.004272342101,0.005046085708
603986,2020-04-02,125000.0,0.000389367148,0.000441397915
603986,2019-09-06,265059.0,0.000826917458,0.000938317565
603986,2019-08-19,73716510.0,0.229976982838,0.261203958656
603986,2019-06-21,1104507.0,0.003876898454,0.005297352847
603986,2018-06-21,1113689.0,0.003924872635,0.005369836781
603986,2017-08-18,97345350.0,0.480257693279,0.660661161007
603501,2022-10-31,909952.0,0.000768344577,0.000772028562
603501,2022-08-29,109132662.0,0.092161131328,0.092674630132
603501,2021-11-01,916720.0,0.001054786867,0.001164990704
603501,2020-11-30,19804470.0,0.022933078601,0.025301544577
603501,2020-08-31,606554149.0,0.702374462676,0.79502925472
603501,2020-02-18,15843576.0,0.018344646635,0.101315259974
603501,2019-01-03,3970394.0,0.008710558523,0.028251914959
603501,2018-05-04,94965000.0,0.208341587798,0.695383150881
002049,2015-12-28,110376548.0,0.181894000871,0.186265221499
002049,2015-05-11,281006098.0,0.439578102605,0.554543408136
002049,2014-02-25,6467661.000000001,0.021316643017,0.060799454905
002049,2010-11-30,13901362.0,0.102973051852,0.143153938243
688396,2023-02-27,878982146.0000001,0.665849227594,0.665849227594
688396,2022-02-28,7812500.0,0.005918148752,0.017711013234
688396,2021-10-27,104166666.0,0.078908649525,0.240404651574
688396,2021-03-01,80085714.0,0.065864013945,0.243325070381
688396,2020-08-27,11907847.0,0.009793239789,0.047814069302
300782,2026-10-28,40043788.0,0.069642946667,0.089334098268
300782,2022-06-20,117232936.00000001,0.183814040529,0.233403759955
300782,2021-08-09,9560779.0,0.028662779325,0.047645392833
300782,2020-06-18,38816995.0,0.33770098,0.574613607076
300661,2021-11-08,788254.0,0.003345618322,0.003581581592
300661,2021-09-15,284178.0,0.001208721398,0.001303030028
300661,2020-11-09,527407.0,0.002729467705,0.002748952218
300661,2020-09-03,183880.00000000003,0.001181886366,0.001193542465
300661,2020-06-08,69785418.0,0.112247199373,0.172079183303
300661,2019-11-13,351605.0,0.002765432297,0.005128767563
300661,2019-09-03,122586.99999999999,0.001185855638,0.002211810135
300661,2018-11-08,275535.0,0.003469633357,0.006498855226
300661,2018-06-07,17471235.0,0.286960324421,0.539598128187
688126,2028-11-27,447405494.00000006,0.135371354692,0.163785285857
688126,2026-08-24,15518529.0,0.004695436962,0.005680991276
688126,2026-06-25,110440713.0,0.033416015522,0.040429909761
688126,2025-07-07,11360257.999999998,0.004135247649,0.004158739955
688126,2023-04-20,1134000000.0,0.415132394779,0.416866032203
688126,2022-09-05,240038399.0,0.087872764917,0.151319826806
688126,2022-04-20,18602046.0,0.006838237308,0.013817573129
688126,2022-03-29,240191800.0,0.088296122252,0.180549324875
688126,2021-04-20,609843187.0,0.245878733278,0.560792797787
688126,2020-10-20,27803068.0,0.011209739302,0.058211329691
600584,2021-10-27,176678445.0,0.099282485546,0.099282485546
600584,2021-08-31,243030552.0,0.136568313503,0.151621691942
600584,2020-12-21,150852271.0,0.094113585202,0.110933511982
600584,2020-06-19,173076921.0,0.107979080746,0.143158068346
600584,2018-11-26,51344811.0,0.032032956565,0.049564704023
600584,2015-10-08,131436389.99999999,0.133496236936,0.133496236936
300604,2024-07-25,6871118.0,0.010962506157,0.014598953544
300604,2024-04-22,8415450.0,0.013426406364,0.018030585759
300604,2022-05-23,1181597.0,0.001955222291,0.002637323903
300604,2022-04-06,8126775.0,0.013447606615,0.018186922469
300604,2021-07-01,384754.99999999994,0.001226152473,0.00170727458
300604,2021-01-29,1895814.0,0.006041655142,0.008719710762
300604,2020-10-21,30982860.0,0.098737405379,0.143756722605
300604,2020-05-26,150288641.0,0.100683942544,0.197420771754
300604,2020-04-02,482680.99999999994,0.001535856562,0.003752281173
300604,2020-03-19,1522302.0,0.004843856534,0.011871168413
300604,2019-01-18,1034208.0,0.006808523195,0.015223238288
300604,2018-07-02,13573599.999999998,0.091559223848,0.206685147468
300604,2018-04-17,8370651.0,0.107280278369,0.305268135319
688728,2026-11-16,1795000.0,0.000690228871,0.000718319746
688728,2026-07-28,99904494.0,0.038416137123,0.039979593749
688728,2025-08-18,1050000000.0,0.403755050091,0.420187038192
688728,2024-08-19,334687500.0,0.128696922216,0.23099624749
688728,2023-08-18,6954102.0,0.002675898222,0.006241342704
688728,2023-03-31,308250120.0,0.123354957091,0.278393635589
688728,2023-02-13,36964285.0,0.014792298508,0.046263448626
688728,2022-08-18,587109063.0,0.234948207884,0.770452822923
688728,2022-02-18,10237709.0,0.00409690726,0.058527246268
600745,2022-10-31,304332519.0,0.244180423437,0.244875568732
600745,2022-07-18,1731833.0,0.001389532809,0.001845376568
600745,2021-07-28,68381236.0,0.054921199855,0.073101608552
600745,2021-07-16,2763724.0000000005,0.002219717674,0.003187517138
600745,2021-01-28,44581091.0,0.035809896262,0.051581632506
600745,2020-12-21,83366733.0,0.066964580576,0.101703808677
600745,2020-11-02,99068070.0,0.079576727039,0.134542216595
600745,2018-12-28,153946037.0,0.241572504278,0.241572504278
600745,2015-09-18,155945454.0,0.322654434062,0.322654434062
600745,2011-10-19,5084000.0,0.015529596381,0.015529596381
600745,2011-07-08,228629476.0,0.698372119529,0.709388638766
600745,2010-07-08,12174492.0,0.0371882516,0.12998414929
600745,2010-05-04,6087243.999999999,0.01859397307,0.074701552131
600745,2010-01-08,955000.0,0.002917144875,0.012665835576
300308,2022-05-05,87080000.0,0.108895676564,0.116566161149
300308,2021-09-27,4712837.0,0.006462456921,0.006710100171
300308,2021-09-06,702240.0,0.000827807184,0.000865335487
300308,2020-09-28,4949348.0,0.006660235842,0.006987722192
300308,2020-09-04,639135.0,0.000832394869,0.000879467578
300308,2020-08-11,50664696.0,0.039940145083,0.04221786915
300308,2020-07-14,249325551.0,0.347975714842,0.384033294065
300308,2020-04-10,48129252.0,0.067486826782,0.120710386725
300308,2019-09-30,5023023.0,0.006757836136,0.013761442841
300308,2019-09-04,656775.0,0.000900538491,0.001859415823
300308,2019-07-17,40186985.0,0.056302635942,0.116469244167
300308,2018-09-26,3699626.0,0.007780429953,0.016951667514
300308,2014-09-24,20712375.0,0.172594495275,0.331014023732
300308,2013-04-10,6585625.0,0.098779436028,0.283184175871
300308,2012-07-10,3280000.0,0.049197540123,0.19676064787
601138,2025-01-27,2663924.0,0.000134081051,0.000134089727
601138,2024-10-10,1542775.0,7.7651602e-05,7.7667041e-05
601138,2024-06-24,23548544.0,0.001185486895,0.001185814761
601138,2024-01-30,2838723.0,0.000142908483,0.000143117719
601138,2023-09-28,1579095.0,7.9488376e-05,7.9624907e-05
601138,2023-08-17,24810309.000000004,0.001248854373,0.001251144402
601138,2023-06-27,2923859.0,0.000147202065,0.000147656812
601138,2022-09-22,1605165.0,8.0819804e-05,8.1087384e-05
601138,2022-06-08,21786000.0,0.001096697001,0.001100642615
601138,2022-05-23,26287452.0,0.001323297979,0.001329522169
601138,2022-01-19,3228952.0,0.000162544201,0.000163526148
601138,2021-12-08,16701705695.0,0.840663883371,0.845981475394
601138,2021-09-27,1753945.0,8.8283632e-05,0.000576846688
601138,2021-06-08,108930000.0,0.005482147768,0.03585001805
601138,2021-05-27,28045338.0,0.001411272451,0.009573218161
601138,2021-01-19,3398140.0,0.000171013066,0.001171859125
601138,2020-12-08,1024064504.0,0.051537604966,0.353615829278
601138,2020-09-23,2031585.0,0.000102233016,0.001086343095
601138,2020-05-18,29108303.0,0.001466056381,0.015583251292
601138,2019-12-09,230042000.0,0.011586197313,0.125103461863
601138,2019-06-10,490882316.0,0.024736462109,0.305128575698
688041,2025-08-12,1437780909.9999998,0.618576495204,0.618576495204
688041,2024-08-12,6000000.0,0.00258138006,0.006767752976
688041,2023-08-14,668767369.0,0.287723791814,0.759482045494
688041,2023-02-13,12184019.0,0.005241930616,0.057528824852
300502,2025-06-13,1534197.0,0.001546056316,0.001735906791
300502,2021-06-28,43724777.0,0.086227500101,0.11769137003
300502,2020-12-02,2340730.0,0.007072159118,0.009688355224
300502,2019-03-04,104017500.0,0.135856625937,0.200734624025
300502,2018-11-15,1941000.0,0.007820022025,0.014463415996
300502,2017-03-03,23527500.0,0.283998453608,0.531833850247
002281,2029-06-04,4419700.0,0.005340607441,0.005662664103
002281,2028-06-05,4419700.0,0.005340607441,0.005662664103
002281,2027-12-16,7937928.000000001,0.009591908352,0.010170332813
002281,2027-11-29,47000.0,5.6793119e-05,6.0217936e-05
002281,2027-06-21,6453200.000000001,0.007797816128,0.00826805077
002281,2027-06-03,4419700.0,0.005340607441,0.005662664103
002281,2026-12-16,12951358.0,0.015649957895,0.016593703198
002281,2026-11-27,47000.0,5.6793119e-05,6.0217936e-05
002281,2026-06-22,6453200.000000001,0.007797816128,0.00826805077
002281,2025-12-25,47000.0,5.8263807e-05,6.0296812e-05
002281,2025-07-02,6453200.000000001,0.007997999613,0.008277172307
002281,2024-10-08,16960646.0,0.021355583372,0.021940579614
002281,2024-01-12,96000.0,0.000120876056,0.000126977087
002281,2023-10-31,67842588.0,0.085335305751,0.089740808141
002281,2023-10-23,7322500.0,0.009210553353,0.01064098612
002281,2023-05-19,6559000.0,0.008376989809,0.009631246035
002281,2022-08-23,454000.0,0.000649119547,0.000672919248
002281,2022-04-25,5730633.0,0.008193537218,0.008499654345
002281,2022-02-07,5170000.0,0.007391956075,0.007733767787
002281,2021-06-08,454000.0,0.000650850411,0.000683876262
002281,2021-02-01,6151500.0,0.008814907348,0.009272563371
002281,2020-06-09,454000.0,0.000670573998,0.000690749285
002281,2020-04-27,22922533.0,0.033857388981,0.034900149746
002281,2020-02-03,5319000.0,0.00785635043,0.008391168186
002281,2019-01-28,5792008.0,0.00895879029,0.009214700038
002281,2018-01-26,6131000.0,0.009748756033,0.009844730029
002281,2017-01-26,2047664.0,0.00976745148,0.009962059731
002281,2016-02-01,23351189.0,0.111254634723,0.114748655942
002281,2015-10-15,17317207.0,0.082506271488,0.096127990083
002281,2014-09-25,2830188.0,0.015201241099,0.017381224174
002281,2013-02-07,74000000.0,0.403597055485,0.4625
002281,2012-08-21,4000000.0,0.025,0.046511627907
002281,2010-08-23,42000000.0,0.2625,0.512195121951
688256,2026-04-16,3334946.0,0.007908615805,0.007908615805
688256,2024-01-02,150143626.0,0.360407167305,0.360407167305
688256,2023-10-13,13806042.0,0.033140244588,0.051814596558
688256,2023-08-07,8485379.0,0.020368439809,0.033586203124
688256,2022-07-20,1203000.0,0.0030013873,0.004967263852
688256,2021-07-20,207272531.00000003,0.518051814546,0.862672246464
688256,2021-01-20,1890679.0,0.004725516121,0.057301179338
603019,2026-06-22,347480.0,0.000237493166,0.000237559561
603019,2025-06-30,4095179.9999999995,0.002798944584,0.002799727068
603019,2024-06-26,4082100.0,0.002789121785,0.002798620116
603019,2023-06-26,3800610.0,0.002596020303,0.002612947885
603019,2021-05-06,148678071.0,0.102485077271,0.102485077271
603019,2017-11-06,241269124.0,0.375210155852,0.375210155852
603019,2017-06-28,43023970.0,0.066908812124,0.107090108379
603019,2015-11-06,104365438.0,0.334674276667,0.572411494781
000977,2019-01-29,5142406.0,0.003988673524,0.003988673524
000977,2017-02-03,35601265.0,0.035626819619,0.035768410173
000977,2015-03-18,49862876.0,0.103910676349,0.103910676349
300394,2022-11-08,590400.0,0.001063254169,0.001171606418
300394,2021-11-10,442800.0,0.000995618069,0.001099907961
300394,2021-08-04,33164555.0,0.084926003645,0.093925217735
300394,2019-08-06,12101910.0,0.06083137535,0.068859031166
300394,2018-02-22,92593750.0,0.498217648641,0.565813397911
300394,2016-02-17,22062500.0,0.152382633844,0.426380295937
603083,2025-04-14,2942632.0,0.010978256189,0.010979157323
603083,2024-03-27,2963528.0,0.011053612026,0.011179867221
603083,2024-01-19,1610500.0,0.006006976201,0.00614428058
603083,2023-01-19,1632500.0,0.006387393369,0.006430885495
603083,2020-11-10,73133406.0,0.289958139258,0.289958139258
603083,2020-10-21,31492248.0,0.124859952935,0.175848720813
603083,2019-12-16,23962848.0,0.14141633462,0.21363774175
603083,2019-11-06,984426.0,0.005880188213,0.011424491029
603083,2019-03-29,10274766.0,0.07978540336,0.156804755717
603083,2018-11-30,2034430.0000000002,0.015797714338,0.036821535343
603083,2018-11-16,21408404.999999996,0.166240109821,0.402287640707
000988,2018-12-10,114386075.0,0.113760086575,0.113788095007
000988,2012-06-08,37950500.0,0.085175158082,0.085175158082
002230,2027-10-25,6767426.0,0.002817319343,0.0030911472
002230,2026-10-26,83464922.0,0.034746939121,0.038124149411
002230,2024-12-16,5152344.000000001,0.002228778738,0.002353523628
002230,2023-12-15,9723120.0,0.004198801893,0.004512528738
002230,2023-01-19,76393048.0,0.032874860251,0.034731687282
002230,2022-12-15,14661558.0,0.006309431067,0.006919287081
002230,2021-12-15,7855019.999999999,0.003378830871,0.003775869541
002230,2021-08-17,3638399.9999999995,0.0015815518,0.001750012119
002230,2021-05-20,35853180.0,0.016115688481,0.01717555521
002230,2020-08-17,2797650.0,0.001272889792,0.001381903438
002230,2020-07-20,108000000.0,0.049138418862,0.05342058503
002230,2020-05-20,27086625.0,0.012320081951,0.014084676785
002230,2020-03-17,16507700.0,0.007508363143,0.008840799478
002230,2019-12-09,6852820.0,0.003116937012,0.003702805332
002230,2019-08-16,2911820.0,0.00132323547,0.001579200137
002230,2019-05-20,27476729.999999996,0.01313086242,0.014860129269
002230,2018-12-10,4630011.0,0.002212637291,0.002540786384
002230,2017-12-11,5286821.0,0.003807046344,0.004469293596
002230,2016-08-22,68400000.0,0.052844860005,0.05883107854
002230,2016-04-25,230461410.0,0.14862864595,0.173668660223
002230,2012-05-10,10953751.0,0.043454139382,0.050203595936
002230,2011-05-16,113990455.0,0.296810202837,0.363248607789
688498,2028-03-13,704781.0,0.005660874425,0.005734955686
688498,2027-03-15,903452.0,0.007256620596,0.007351584655
688498,2026-03-10,838600.0,0.009757093515,0.009884651562
688498,2025-12-22,23850729.0,0.277502734627,0.28393725
688498,2024-12-23,834491.0,0.009764506123,0.013873667729
688498,2023-12-21,40784210.0,0.48072705113,0.687589332709
688498,2023-06-21,792080.0,0.009336316252,0.042744502733
300124,2028-09-25,232500.0,8.586928e-05,9.6460432e-05
300124,2027-09-23,232500.0,8.586928e-05,9.6460432e-05
300124,2026-09-23,310000.0,0.000114492373,0.00012861391
300124,2026-09-21,305000.0,0.000112645722,0.000126539492
300124,2025-09-24,305000.0,0.0,0.0
300124,2024-09-23,305000.0,0.0,0.0
300124,2023-10-10,305000.0,0.0,0.0
300124,2022-05-19,51043953.0,0.019362062425,0.021911273814
300124,2022-01-24,36732241.0,0.013939366973,0.016122411023
300124,2021-12-14,17014651.0,0.006479834398,0.007644613241
300124,2020-12-11,25502393.0,0.014829357097,0.018126104231
300124,2020-01-20,11823316.0,0.006228475935,0.007807658909
